Dimensions,7
Normalised,20
evals,500
key,dist,emissions,MicroDepots,byMD,Bikes,Walkers,EVs,time,ActualEmissions,ActualMD,ActualByMD,ActualBikes,ActualWalkers,ActualEVs,ActualTime,sol
20:5:9:1:1:1:20,2454.72,20,5,9,1,1,1,20,120.34,8.00,45.95,4.00,4.00,1.00,12177639.00,S1C30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC4SC24SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD12C71WD10C65BD8C64BC74BC70BD4C1WC18WC3WD5C72WD28C73BD35C66WD33C68EC67EC69ED33C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60B
17:2:8:1:1:1:18,2659.32,17,2,8,1,1,1,18,97.65,4.00,41.89,0.00001,2.00,2.00,11147264.00,S1C33SC34SC35SC36SC37SC38SC39SC41SC42SC40SC46SC44SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SC28SC49SC27SC26SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD20C73EC65EC66EC74EC70EC64EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32ED12C71WC72WD18C31WC47WC30WC48WC29WC43WC45WD1C68EC67EC69E
17:2:8:1:1:1:19,5296.03,17,2,8,1,1,1,19,97.66,4.00,40.54,0.00001,2.00,5.00,11642637.00,S1C34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC13SC14SC15SC6SC7SC9SC10SC11SC8SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C72EC74EC70EC64EC68EC67EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22ED16C47WD17C69EC73EC65EC66EC71ED17C32ED17C33ED20C5WC23WC24WC17WC16WD3C31E
20:5:9:1:1:1:18,2458.45,20,5,9,1,1,1,18,120.83,8.00,45.95,5.00,2.00,1.00,10964403.00,S1C30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC4SC24SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD13C1WC18WC3WD11C74BD27C70WD5C64BC73BD4C65BD1C68EC67EC69ED33C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD35C66BC71BC72B
20:5:9:1:1:1:19,2463.99,20,5,9,1,1,1,19,121.62,8.00,44.59,5.00,2.00,1.00,11610366.00,S1C1SC4SC25SC20SC19SC2SC21SC22SC23SC5SC24SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC30SC48SC29SC28SC49SC27SC26SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD16C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD21C71WC72WD33C66BC70BD30C65BD35C18WC3WD32C68EC67EC69ED6C73BD3C64BC74B
20:5:9:1:1:1:15,3901.19,20,5,9,1,1,1,15,120.32,8.00,47.30,3.00,2.00,3.00,9813466.00,S1C30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC24SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD15C68EC67ED19C70BC74BC18BC3BD18C1WD2C72WD9C4BD25C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD5C64ED35C69EC73EC65EC66EC71E
20:5:9:1:1:1:16,3092.06,20,5,9,1,1,1,16,116.24,9.00,45.95,3.00,4.00,2.00,10177018.00,S1C30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC4SC24SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD18C1WC18WC3WD1C68EC67EC69ED2C71BC65BD3C74ED7C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD6C64WD5C72WD26C73BC70BD8C66W
20:5:9:1:1:1:17,3175.22,20,5,9,1,1,1,17,119.01,8.00,45.95,5.00,2.00,2.00,10386904.00,S1C30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC4SC24SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD16C66WD15C68EC67EC69ED33C71BC72BC70BD18C1WC18WC3WD9C65BD9C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD25C74BD23C73ED5C64B
20:5:9:1:1:1:10,4672.25,20,5,9,1,1,1,10,127.12,8.00,44.59,4.00,1.00,4.00,7289889.00,S1C30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC3SC4SC24SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD24C72BC73BD9C65ED2C64BC74BC70BD2C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD14C1ED1C18BD33C68EC67EC69ED35C66WD26C71E
13:5:19:2:1:1:20,2678.71,13,5,19,2,1,1,20,76.34,8.00,93.24,6.00,2.00,1.00,13046563.00,S1C6SC7SC9SC10SC8SD16C66WD16C4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC12BC17BC16BC15BD13C71BC72BC73BD12C30BC48BC29BC28BC49BC27BC26BC56BC55BC54BC53BC52BC50BC51BC62BC63BC61BC44BD10C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD9C64BC74BC18BC3BD18C68EC67EC69ED30C1WC14WC13WC11WD32C65BC70B
8:10:20:1:1:5:20,16078.72,8,10,20,1,1,5,20,48.21,18.00,100.00,5.00,3.00,17.00,12700326.00,S1D16C68ED16C26ED13C25WD13C31BC47BD21C69ED24C65ED11C34ED9C72WD8C73ED8C67BC18BD3C42EC43EC46EC45ED7C64BC74BD7C48EC29EC28ED4C70EC71EC66ED4C32EC33ED2C40ED18C38EC39EC41ED34C37ED30C27EC49EC7EC9EC10EC11EC8EC44EC51EC50EC52EC53EC54EC55EC56EC57EC58EC59EC60EC61EC62EC63ED29C1EC3EC4ED32C20BD32C35EC36ED19C5WC23WD19C2BC19BC21BC22BC24BC12BC17BC16BC15BC13BC14BC6BD27C30E
19:3:13:1:1:1:4,3827.81,19,3,13,1,1,1,4,108.41,6.00,66.22,3.00,0.00001,3.00,4712425.00,S1C30SC48SC29SC28SC49SC27SC6SC7SC9SC10SC11SC8SC13SC14SC15SC44SC51SC50SC52SC53SC54SC55SC61SC62SC63SD20C3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC12BC17BC16BD8C64EC74EC70EC73EC65EC66ED3C31ED19C68EC69EC71EC72EC1EC18ED31C47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC26BD29C67B
19:3:13:1:1:1:5,3219.77,19,3,13,1,1,1,5,107.42,6.00,64.86,4.00,1.00,2.00,5209112.00,S1C30SC48SC29SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SC44SC51SC50SC52SC53SC54SC55SC61SC62SC63SD12C71EC73EC65EC66EC74EC70EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32ED12C31BD11C72WD5C47BD4C64BD33C33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC28BD32C68EC67EC69E
19:3:13:1:1:1:6,2514.31,19,3,13,1,1,1,6,108.58,6.00,63.51,5.00,2.00,1.00,5583087.00,S1C1SC6SC7SC9SC10SC11SC8SC13SC14SC30SC48SC29SC28SC49SC27SC26SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD20C66BC73BD9C72WD9C4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC12BC17BC16BC15BD2C71WD2C65BC18BC3BD4C64BC74BC70BD30C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD35C68EC67EC69E
19:3:13:1:1:1:7,3854.00,19,3,13,1,1,1,7,107.26,6.00,66.22,3.00,0.00001,3.00,6251708.00,S1C48SC29SC28SC49SC27SC26SC6SC7SC9SC10SC11SC8SC13SC14SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD10C69EC64EC68EC1EC18EC3ED9C74EC70EC73EC65EC66ED2C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD4C30ED26C71BC72BC67BD31C4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC12BC17BC16BC15B
20:9:16:2:1:4:20,14995.61,20,9,16,2,1,4,20,112.64,16.00,82.43,7.00,5.00,15.00,13963399.00,S1C44SC13SC14SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD16C71ED16C31ED13C25WD13C32BC33BD21C69ED21C1WD21C4BC20BD21C47ED24C65ED11C30ED9C72WD8C73ED8C18BC3BD3C26EC27EC49EC12ED7C64BC74BD7C38EC39EC41ED4C70BC66BC67BD4C34EC35ED2C28ED18C37EC40EC42ED34C68ED32C48EC29ED32C2BD32C43WC45WC46WC57WC58WC59WC60WD19C5WC23WD19C19BC21BC22BC24BC6BC11BC7BC8BC9BC10BC17BC16BC15BD27C36E
20:10:15:3:2:2:20,8388.62,20,10,15,3,2,2,20,115.97,17.00,72.97,10.00,9.00,6.00,14035568.00,S1C44SC6SC7SC9SC10SC11SC8SC13SC14SC51SC50SC52SC53SC54SC55SC59SC60SC61SC62SC63SD16C71EC72ED17C34BC35BC36BC37BD21C22WD15C68EC67EC69ED15C4BD20C20BC19BD23C38ED11C1WD10C12WC17WC16WC15WD6C65ED5C40WC41WC42WC43WC45WC46WC57WC58WD3C64WD3C23WC24WD3C2BC21BD2C25WD2C31BC47BD14C18BC3BD14C32BC33BD27C74BC70BD27C5WD27C39BD24C73BD24C30EC48ED29C66ED35C29WC28WC49WC27WC26WC56W
17:2:13:1:1:1:3,2709.84,17,2,13,1,1,1,3,95.39,4.00,63.51,2.00,0.00001,2.00,4507052.00,S1C51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SD12C65EC74EC64EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40ED22C70BC73BD19C68EC67EC69ED32C66BC71BC72B
17:2:13:1:1:1:4,2706.71,17,2,13,1,1,1,4,96.17,4.00,63.51,2.00,0.00001,2.00,4969784.00,S1C51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SD34C68EC67EC69ED22C70BC73BD26C71EC72EC65EC66EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40ED2C64BC74B
17:2:13:1:1:1:5,2833.94,17,2,13,1,1,1,5,100.00,4.00,66.22,2.00,2.00,2.00,5379342.00,S1C51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC6SC7SC9SC10SC11SC8SC16SC14SC15SC13SC24SD23C73EC65EC66EC69EC71ED27C74BC70BD26C67BD26C72WD26C64WD29C68EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12EC17E
7:11:20:2:2:3:20,11182.03,7,11,20,2,2,3,20,42.22,19.00,100.00,9.00,6.00,10.00,13665704.00,S1D16C69ED16C21BD13C22BD21C33WC34WD21C40WD15C1EC18ED15C5BD33C35ED24C72BC67BD22C71BD10C25WC19WC20WC2WD9C23BD3C64WD3C24WC17WC16WC15WD6C68ED5C29WC43WC45WC46WC57WC58WC59WD4C74EC70EC73EC65EC66ED2C3BD14C31EC47ED14C32BD1C30EC48ED1C38EC39EC41ED18C36EC37ED27C4BD26C42EC44EC12EC13EC14EC6EC7EC9EC10EC11EC8EC28EC49EC27EC26EC51EC50EC52EC53EC54EC55EC56EC61EC60EC62EC63E
20:11:7:1:1:6:12,19764.13,20,11,7,1,1,6,12,139.83,19.00,35.14,0.00001,0.00001,23.00,8491853.00,S1C41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC3SC4SC24SC28SC49SC27SC26SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C48ED13C35EC36ED11C32ED11C39ED9C30ED8C74ED3C29ED7C64ED5C69ED4C71ED2C37ED14C68ED1C1ED1C31ED19C18ED22C65EC66ED23C73ED25C38ED24C72ED26C70ED26C47ED35C67ED35C33EC34E
13:4:19:1:1:1:7,3170.06,13,4,19,1,1,1,7,76.97,7.00,93.24,5.00,0.00001,2.00,6147892.00,S1C62SC63SC59SC60SC61SD16C66BD12C71BC72BC73BD6C65BC18BC3BD4C64BC74BC70BD27C1EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC47EC30EC48EC29EC28EC49EC27EC26EC12EC17EC16EC14EC15EC13EC6EC7EC9EC10EC11EC8EC24EC51EC50EC52EC53EC54EC55EC56EC57EC58ED1C31BD18C68EC67EC69E
18:3:13:1:1:1:17,2922.43,18,3,13,1,1,1,17,101.22,6.00,63.51,1.00,3.00,2.00,10657735.00,S1C29SC28SC49SC27SC26SC41SC42SC43SC46SC45SC44SC9SC10SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD19C33WC34WC35WC36WC37WC38WC39WC40WD23C73EC65EC66EC69EC71ED9C72WD28C24BC12BC17BC16BC15BC13BC14BC6BC11BC7BC8BD29C70WD32C68EC67EC74EC64EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48E
20:7:14:3:1:1:20,7177.27,20,7,14,3,1,1,20,112.79,13.00,71.62,10.00,5.00,5.00,13760115.00,S1C28SC49SC27SC26SC6SC7SC9SC10SC11SC8SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD16C69EC65ED17C32BC33BC34BC35BD21C21WD15C3BD20C5BC23BD24C72BC71BC66BD24C36EC37ED3C64WD3C25WC19WD3C20BC2BD4C74EC70EC73ED2C67BC18BD2C4WD2C24BC12BC17BC16BC15BC13BC14BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD14C31BC47BD1C30EC48EC29ED27C1WD27C38BC39BD27C22BD29C68E
19:3:8:1:1:1:20,2376.36,19,3,8,1,1,1,20,109.80,6.00,41.89,4.00,2.00,1.00,12157746.00,S1C30SC48SC29SC28SC49SC27SC26SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC13SC14SC15SC6SC7SC9SC10SC11SC8SC22SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C71BC72BC65BD16C1WC5WC23WC24WC17WC16WD10C66BC18BC3BC4BC20BC19BC25BC2BC21BD23C73BD3C64BC74BC70BD33C68EC67EC69ED35C31WC47WC32WC33WC34WC35W
13:4:19:1:1:1:6,3148.69,13,4,19,1,1,1,6,75.05,7.00,94.59,4.00,1.00,2.00,5587645.00,S1C9SC10SC11SC8SD17C5BC23BC24BC20BC19BC25BC2BC21BC22BC12BC17BC16BC15BC13BC14BC6BD20C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD28C69EC68EC1EC18EC3EC4ED26C74EC70EC73EC65EC66ED5C64WD7C71BC72BC67BD4C30BC48BC29BC28BC49BC27BC26BC56BC55BC54BC53BC52BC50BC51BC62BC63BC61BC44BC7B
13:4:19:1:1:1:5,3039.28,13,4,19,1,1,1,5,77.57,7.00,93.24,3.00,2.00,2.00,5330288.00,S1C51SC50SC62SC63SC61SD33C73EC65EC66EC72EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38ED10C74BC70BD6C64WD5C6BC11BC7BC8BC9BC10BC44BC56BC55BC54BC53BC52BD26C24BC12BC17BC16BC15BC13BC14BC40BC39BC41BC42BC43BC45BC46BC57BC58BC59BC60BD2C71WD14C68EC67EC69E
13:4:19:1:1:1:4,3968.41,13,4,19,1,1,1,4,77.44,7.00,97.30,4.00,0.00001,3.00,4566192.00,S1C9SC10SD20C33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC28BD21C44BC55BC54BC53BC52BC50BC51BC62BC63BC61BD24C24BC12BC17BC16BC15BC13BC14BC6BC11BC7BC8BD14C29ED18C71EC72EC65EC66EC74EC70EC64EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48ED35C67BD31C68EC69EC73E
13:4:19:1:1:1:3,4450.31,13,4,19,1,1,1,3,75.55,7.00,93.24,1.00,2.00,4.00,4331250.00,S1C51SC50SC62SC63SC61SD16C24BC11BC8BC9BC10BC57BC58BC59BC60BC56BC55BC54BC53BC52BD24C72WD10C74EC70EC73EC65EC66EC71EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32ED8C31ED7C64WD18C47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12EC17EC16EC14EC15EC13EC6EC7ED33C68EC67EC69E
15:4:19:1:1:1:20,3015.48,15,4,19,1,1,1,20,84.15,7.00,94.59,3.00,2.00,2.00,13334157.00,S1C62SC63SC61SC60SD19C66WD18C68EC67EC69ED14C71BC72BC65BD8C64BC74BD22C70BC73BD24C56WC55WC54WC57WC58WC59WD35C1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12EC17EC16EC14EC15EC13EC6EC7EC9EC10EC11EC8EC24EC51EC50EC52EC53E
19:3:9:2:1:1:6,2409.62,19,3,9,2,1,1,6,110.64,6.00,45.95,6.00,0.00001,1.00,5780907.00,S1C1SC25SC20SC19SC2SC21SC22SC23SC5SC24SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC30SC48SC29SC28SC49SC27SC26SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD17C66BC72BC18BC3BC4BD15C68EC67EC69ED25C65BD6C64BC73BD28C74BC70BD8C71BD8C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60B
20:8:10:2:1:2:20,7609.76,20,8,10,2,1,2,20,112.63,14.00,48.65,6.00,4.00,7.00,13628814.00,S1C30SC48SC29SC28SC49SC27SC26SC38SC39SC41SC42SC43SC46SC45SC44SC40SC6SC7SC9SC10SC11SC8SC13SC14SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C69ED17C3BD24C1ED22C18BD23C4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC12BC17BC16BC15BD11C70ED9C66WD9C65BD8C74ED8C31BD2C71WC72WD7C73ED6C64WD28C32WC33WC34WC35WC36WC37WD20C67BD19C47ED18C68E
13:5:19:2:1:1:19,2829.61,13,5,19,2,1,1,19,77.57,9.00,97.30,8.00,1.00,1.00,11604923.00,S1C9SC10SD13C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD21C1WC2WC20WC19WC25WC21WC22WC5WD22C70BC73BD22C65BD25C30BC48BC29BC28BC49BC27BC26BC56BC55BC54BC53BC52BC50BC51BC62BC63BC61BC44BD24C72BC66BC18BC3BC4BD8C71BD3C64BC74BD31C23BC24BC12BC17BC16BC15BC13BC14BC6BC11BC7BC8BD32C68EC67EC69E
16:3:14:1:1:1:3,2754.48,16,3,14,1,1,1,3,92.47,5.00,70.27,2.00,1.00,2.00,4475736.00,S1C51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC6SC7SC9SC10SC11SC8SC13SC24SD12C71WC72WD11C65EC66EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12EC17EC16EC14EC15ED8C64BC74BC70BD1C68EC67EC69ED28C73B
19:3:8:1:1:1:19,3613.09,19,3,8,1,1,1,19,107.73,6.00,41.89,0.00001,3.00,3.00,11390749.00,S1C35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SC28SC49SC27SC26SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD20C66WD24C72WD11C33WD14C64EC74EC70EC73EC65EC71EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29ED5C34ED35C68EC67EC69E
18:3:13:1:1:1:20,2485.95,18,3,13,1,1,1,20,104.12,6.00,64.86,5.00,2.00,1.00,11711492.00,S1C30SC48SC29SC28SC49SC27SC26SC6SC7SC9SC10SC11SC8SC13SC14SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD20C4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC12BC17BC16BC15BD21C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD22C70BC73BD22C65BD9C72WD2C64BC74BC66BD2C1WC18WC3WD26C71EC69EC68EC67E
16:3:14:1:1:1:2,3073.72,16,3,14,1,1,1,2,93.81,6.00,67.57,4.00,0.00001,2.00,3944155.00,S1C51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC17SC16SC14SC15SC13SC7SC9SC10SC11SC8SD12C71EC65EC66EC64EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12ED24C72BC73BC70BD23C24BD3C6BD28C74BD33C68EC67EC69E
19:3:8:1:1:1:18,3025.48,19,3,8,1,1,1,18,108.37,6.00,37.84,2.00,2.00,2.00,11050889.00,S1C34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD15C33BD19C68EC67EC69EC1ED14C64EC74EC70EC73EC65EC66ED2C31WC47WD25C18BC3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC32BD26C72WC71W
16:3:14:1:1:1:5,3698.27,16,3,14,1,1,1,5,94.03,5.00,68.92,2.00,1.00,3.00,5154730.00,S1C46SC45SC44SC6SC7SC9SC10SC11SC8SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD20C67EC69EC73EC65ED20C72EC66EC68EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39ED10C41ED6C64WD4C74BC70BC71BD33C24BC12BC17BC16BC15BC13BC14BC40BC42BC43B
16:3:14:1:1:1:4,2763.40,16,3,14,1,1,1,4,94.97,5.00,70.27,2.00,1.00,2.00,4575363.00,S1C51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC6SC7SC9SC10SC11SC8SC13SC24SD10C71EC72EC65EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12EC17EC16EC14EC15ED26C74BC70BD5C64WD1C68EC69EC73ED30C66BC67B
19:3:8:1:1:1:17,3857.68,19,3,8,1,1,1,17,109.22,6.00,39.19,2.00,1.00,3.00,10733244.00,S1C48SC29SC28SC49SC27SC26SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC24SC23SC22SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD15C32WC33WC34WC35WC36WC37WD20C67EC69EC73EC65ED10C47BD9C31BD14C30ED28C74EC70EC71EC72EC66EC68EC64EC1EC18EC3EC4EC25EC20EC19EC2EC21E
20:8:4:1:1:2:19,7849.39,20,8,4,1,1,2,19,124.93,14.00,20.27,3.00,4.00,8.00,11296528.00,S1C32SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC3SC4SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C72ED17C73ED21C67BD12C69ED11C70ED10C68ED9C65BD8C74ED2C71WD14C18WD7C66WD6C64WD22C47BD24C1ED19C31E
19:3:8:1:1:1:15,5544.08,19,3,8,1,1,1,15,108.83,6.00,41.89,3.00,1.00,5.00,9695908.00,S1C36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SC29SC28SC49SC27SC26SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD18C67EC69EC71ED18C1WD14C68ED14C72BC18BC3BC4BC20BC19BC25BC2BC21BC22BC5BC23BD14C30EC48ED2C33BC34BC35BD10C47BC32BD4C64EC74EC70EC73EC65EC66ED29C31E
20:8:9:1:1:2:20,8085.20,20,8,9,1,1,2,20,121.48,14.00,43.24,3.00,4.00,8.00,13575855.00,S1C30SC48SC29SC28SC49SC27SC26SC38SC39SC41SC42SC43SC46SC45SC44SC40SC37SC12SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C66BD13C1WC2WC19WD12C71EC72ED21C5WD11C31BC47BD23C32WC33WC34WD3C64ED4C18BC3BC4BC20BD5C74EC70ED5C35EC36ED2C73EC65ED33C67ED30C68ED35C69ED31C25WC21WC22WC23WC24WC17W
