key,dist,emissions,MicroDepots,byMD,Bikes,Walkers,EVs,time,ActualEmissions,ActualMD,ActualByMD,ActualBikes,ActualWalkers,ActualEVs,ActualTime,sol
13:1:7:1:1:1:5,1736.41,13,1,7,1,1,1,5,47.29,2.00,36.84,3.00,0.00001,1.00,3210916.00,S1C2SC49SC4SC48SC1SC50SC31SC30SC29SC28SC27SC26SC24SC25SC23SC10SC22SC55SC57SC20SC21SC11SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC17SC18SC19SC35SD34C6EC36EC41EC39EC40EC45EC46EC47EC5EC34ED34C33BC3BC32BD32C38BC37BC53BD32C42BC43BC44BC7BC16B
13:5:15:2:1:1:6,2824.47,13,5,15,2,1,1,6,47.95,8.00,77.19,5.00,1.00,2.00,3509144.00,S1C54SC52SC8SC9SC14SC12SC45SC42SC43SC7SC37SC38SC40SD16C15BC16BC17BC18BC19BC51BD13C46BD22C13BC56BD3C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED27C10BC22BC55BC57BC20BC21BC11BD26C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED30C44WD18C35BC34BC48BC4BC5BC47B
13:5:15:2:1:1:5,2913.65,13,5,15,2,1,1,5,46.58,8.00,73.68,6.00,1.00,2.00,3196384.00,S1C11SC54SC51SC52SC8SC9SC13SC14SC12SC21SC44SC41SC39SC40SC7SD16C35BC1BD24C27BD22C28BC26BD27C25EC23EC30EC29EC50EC53ED5C24BD35C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC4EC42EC43EC31ED35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC56BD31C38WC36WD18C2BC49BC37B
13:5:15:2:1:1:8,2935.11,13,5,15,2,1,1,8,47.94,8.00,73.68,6.00,1.00,2.00,4187896.00,S1C3SC32SC6SC33SC36SC53SC41SC40SC44SC42SC43SC34SC48SC37SC38SD17C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC56BD21C50EC31EC30EC29EC28EC27EC26EC24EC25EC23ED29C8EC9EC51EC52EC21EC11EC54ED6C13BC14BC12BD5C7BC45BD4C2BC49BD14C1BC35BD26C47WC5WC4WD26C46BC39B
17:5:12:1:2:1:10,2623.19,17,5,12,1,2,1,10,61.35,8.00,59.65,1.00,5.00,2.00,4664303.00,S1C42SC43SC40SC45SC46SC44SC37SC38SC7SC18SC19SC20SC55SC57SC10SC54SC8SC9SC13SC14SC12SC21SC1SD20C47WC5WC4WD21C2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED12C50EC31EC30EC29EC28EC27EC26EC24EC25EC23ED19C34WC48WD35C15WC16WC17WD26C22WC11WD4C52BC51BC56BD2C35W
13:5:15:2:1:1:7,2959.08,13,5,15,2,1,1,7,46.50,9.00,77.19,7.00,0.00001,2.00,3698581.00,S1C25SC11SC54SC51SC52SC56SC8SC9SC13SC14SC12SC21SC7SD16C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23BD13C31BC30BC29BC28BD12C50BD15C2BC49BD18C1BC35BD10C26BD8C24BD35C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41ED31C38EC37EC4EC42EC43EC39EC40EC44EC27E
10:3:20:1:1:2:2,5379.13,10,3,20,1,1,2,2,36.20,6.00,100.00,0.00001,1.00,6.00,2465944.00,S1D21C53EC41EC39EC40EC44EC37EC7ED28C54EC13EC14EC12EC15EC16EC17EC18EC19EC45EC46ED4C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED2C1ED2C35EC2EC49EC3EC32EC6EC33EC4EC5EC34EC48EC47EC42EC43ED31C38WC36WD29C8EC9EC51EC52EC56EC10EC22EC55EC57EC20EC21EC11E
18:7:9:1:2:3:9,7185.47,18,7,9,1,2,3,9,63.71,13.00,45.61,1.00,5.00,8.00,4361909.00,S1C3SC32SC6SC33SC36SC53SC46SC47SC5SC48SC4SC42SC43SC41SC39SC40SC7SC8SC9SC51SC52SC56SC10SC11SC54SC57SC21SC13SC14SC12SC37SD30C45ED35C44ED21C31WD25C27WD10C23WC22WD6C28ED5C24ED3C30EC29ED4C26EC25ED2C1ED2C50BC15BC16BC17BC18BC19BC20BC55BD14C35EC2ED18C49WC34WD31C38W
13:3:10:2:1:1:3,2057.13,13,3,10,2,1,1,3,46.99,6.00,50.88,5.00,2.00,1.00,2614397.00,S1C2SC49SC36SC53SC16SC17SC18SC19SC20SC55SC57SC51SC52SC8SC9SC15SC42SC43SC5SC34SC48SC40SC12SC21SC11SC54SC37SC38SD34C6WC4WD34C33BC3BC32BD30C44BC41BC39BD30C7BC45BC46BC47BD6C23WD5C10BC22BC56BC13BC14BD11C24EC26EC25EC28EC27EC30EC31EC50EC29ED1C1BC35B
16:3:9:2:1:1:8,2145.83,16,3,9,2,1,1,8,58.68,6.00,47.37,6.00,1.00,1.00,4066299.00,S1C3SC32SC6SC33SC36SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC44SC7SC16SC17SC18SC19SC20SC55SC57SC10SC54SC21SC15SD22C28EC27EC26EC24EC25EC23EC30EC31EC50EC29ED22C8BC9BD22C13BC14BC12BD8C52BC51BC56BD14C1BC35BD18C2BC49BD31C38BC37BC53BD4C22WC11W
20:6:5:1:1:1:8,3570.37,20,6,5,1,1,1,8,74.09,10.00,24.56,4.00,3.00,3.00,4001093.00,S1C2SC49SC3SC32SC6SC36SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC30SC29SC10SC11SC54SC55SC57SC20SC21SC51SC52SC56SC8SC9SC13SC14SC12SC15SC16SC17SC18SC19SC44SC35SC7SD34C33WD21C31BD25C25EC23ED10C24BC26BD28C22WD27C28ED13C50ED4C27WD1C1BD31C38BC37BC53B
20:6:5:1:1:1:9,4196.68,20,6,5,1,1,1,9,72.26,10.00,26.32,2.00,4.00,4.00,4498896.00,S1C2SC49SC3SC32SC6SC33SC36SC42SC43SC47SC5SC34SC48SC4SC41SC40SC45SC46SC10SC54SC55SC57SC20SC21SC51SC52SC56SC8SC9SC13SC14SC12SC15SC16SC17SC18SC19SC44SC37SC38SC7SC1SD33C53BC39BD17C31BC30BC29BC28BD12C50ED9C26ED2C35WD7C25ED6C27WC11WD4C24ED28C23WD26C22W
20:13:12:3:1:5:8,13250.64,20,13,12,3,1,5,8,73.84,23.00,61.40,9.00,3.00,15.00,4089815.00,S1C4SC42SC43SC7SC17SC18SC19SC20SC55SC57SC10SC22SC11SC54SC51SC56SC8SC9SC14SC12SC21SC46SD16C33ED16C48EC6EC36EC53EC41EC39EC40EC44ED13C50ED21C31BD15C2ED20C47BC5BD20C32ED22C34ED23C3ED25C26ED6C29ED5C28BD3C24ED3C52BD9C30BD14C15BD1C1BD1C35BD19C49ED30C45ED28C23WD27C25ED26C27WD24C13BD29C16WD31C37ED32C38E
20:11:7:1:1:7:9,15208.79,20,11,7,1,1,7,9,80.74,19.00,33.33,0.00001,0.00001,19.00,4502634.00,S1C48SC6SC36SC53SC41SC39SC40SC45SC46SC47SC5SC4SC42SC43SC44SC55SC57SC20SC21SC22SC11SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC16SC17SC18SC19SC37SC38SC7SD16C50ED17C30ED13C32ED12C29ED21C31ED15C33ED19C2ED18C35ED1C3ED14C49ED2C34ED9C25ED10C26ED8C1ED3C24ED7C28ED6C23ED5C27ED11C10E
14:6:15:1:1:2:6,5766.99,14,6,15,1,1,2,6,50.72,10.00,75.44,4.00,1.00,6.00,3479767.00,S1C9SC13SC14SC12SC15SC16SC17SC18SC19SC37SC38SC7SC42SC43SD20C47WC5WC4WD21C31BC30BC29BC28BD12C34EC48EC53EC41EC39EC40EC44EC46ED12C50ED23C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8ED9C25EC27EC2EC49EC3EC32EC6EC33EC36ED2C1BC35BD7C24ED27C23BD26C26BD30C45E
13:13:20:3:1:6:3,14037.40,13,13,20,3,1,6,3,46.87,23.00,100.00,8.00,4.00,16.00,2609330.00,S1D16C43ED17C35WD13C50ED15C53ED19C41EC39ED33C15BC17BD30C44WD30C46EC40ED30C7BD35C45ED31C36WD32C38BC37BD18C18ED1C1BD1C19EC20EC21EC51EC56EC8EC9EC14EC12ED1C42ED14C16ED9C52BD8C13BD3C57ED7C22WC11WD5C55ED25C26BC24BD11C54ED28C28EC27EC30EC31EC29EC2EC49EC3EC32EC6EC33EC4EC5EC34EC48EC47ED28C23BD27C25ED26C10E
20:6:5:1:1:1:7,3543.79,20,6,5,1,1,1,7,79.07,10.00,26.32,3.00,4.00,3.00,3865353.00,S1C49SC3SC32SC6SC4SC5SC34SC48SC47SC42SC43SC50SC10SC22SC55SC57SC20SC21SC11SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC17SC18SC19SC45SC46SC53SC41SC39SC40SC44SC1SC35SC7SD34C33WD21C31BD15C2ED17C30BC29BC27BC23BD11C24BC26BD3C25ED27C28ED29C16WD31C37WD32C38WC36W
16:3:7:1:1:1:3,1824.00,16,3,7,1,1,1,3,57.01,5.00,36.84,2.00,3.00,1.00,2593341.00,S1C2SC49SC3SC32SC6SC33SC4SC5SC34SC48SC47SC42SC43SC53SC41SC39SC40SC45SC46SC10SC54SC55SC57SC20SC21SC8SC9SC15SC16SC17SC18SC19SC44SC37SC7SC1SD13C35WD23C28EC27EC26EC24EC25EC23EC30EC31EC50EC29ED23C13BC14BC12BD8C52BC51BC56BD6C22WC11WD31C38WC36W
16:3:7:1:1:1:5,1159.66,16,3,7,1,1,1,5,58.67,5.00,36.84,3.00,3.00,0.00001,3211841.00,S1C2SC49SC3SC32SC6SC33SC36SC53SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC50SC25SC11SC54SC51SC52SC8SC9SC14SC12SC21SC44SC37SC38SC7SC1SD13C31BC30BC29BC28BD16C35WD23C13BC56BD25C26WC27WC24WD29C17BC18BC19BC20BC55BC57BC10BC22BC23BD29C16WC15W
16:3:7:1:1:1:4,1154.16,16,3,7,1,1,1,4,57.77,5.00,35.09,4.00,1.00,0.00001,2881989.00,S1C2SC49SC3SC32SC6SC33SC36SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC50SC30SC29SC28SC27SC26SC24SC25SC11SC54SC51SC52SC56SC9SC13SC21SC44SC7SD21C31WD29C14BC12BC8BD18C1BC35BD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23BD31C38BC37BC53B
16:3:7:1:1:1:7,1764.60,16,3,7,1,1,1,7,55.93,5.00,36.84,2.00,2.00,1.00,3797227.00,S1C2SC49SC33SC32SC6SC4SC42SC43SC53SC41SC39SC40SC45SC46SC44SC37SC7SC16SC17SC18SC19SC20SC55SC57SC10SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC21SD20C47BC5BC34BC48BC3BD21C50EC31EC30EC29EC28EC27EC26EC24EC25EC23ED31C38WC36WD7C22WC11WD14C1BC35B
16:3:7:1:1:1:6,1728.05,16,3,7,1,1,1,6,57.86,5.00,33.33,1.00,3.00,1.00,3438681.00,S1C2SC49SC53SC44SC29SC28SC27SC26SC24SC25SC10SC22SC1SC41SC39SC40SC7SC16SC17SC18SC19SC20SC55SC57SC51SC52SC56SC8SC9SC13SC14SC12SC15SC21SC11SC54SC37SC35SD34C33WD30C45EC46EC47EC5EC34EC48EC3EC32EC6EC4EC42EC43EC31ED28C23WD2C50BC30BD32C38WC36W
16:3:7:1:1:1:9,3425.60,16,3,7,1,1,1,9,58.95,6.00,36.84,3.00,2.00,3.00,4287496.00,S1C33SC36SC53SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC44SC37SC38SC7SC16SC17SC18SC19SC20SC55SC57SC51SC52SC56SC8SC9SC13SC14SC12SC21SC54SD35C15WD6C26ED5C24BD25C10EC22ED25C11WD28C25EC23EC27EC50EC2EC49EC3EC32EC6ED2C1BC35BD2C31BC30BC29BC28B
16:3:7:1:1:1:8,1730.57,16,3,7,1,1,1,8,57.68,5.00,35.09,1.00,3.00,1.00,4212454.00,S1C33SC6SC36SC53SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC44SC37SC38SC7SC15SC8SC9SC51SC52SC56SC10SC54SC55SC57SC20SC21SC13SC14SC12SC19SC1SD17C31BC30BC29BC28BD21C50EC24EC26EC25EC23EC27EC2EC49EC3EC32ED29C16WC17WC18WD5C22WC11WD1C35W
9:3:17:1:1:1:3,3405.92,9,3,17,1,1,1,3,31.61,6.00,85.96,4.00,0.00001,3.00,2716635.00,S1C11SC54SC51SC52SC56SC9SC13SC21SD13C35BC15BC16BC17BC18BC19BC20BC55BC57BC10BC22BD12C50EC31EC30EC29EC28EC27EC25EC23EC2ED8C1EC49EC3EC32EC6EC33EC36EC53EC41EC39ED3C24BC26BD31C38EC37EC4EC5EC34EC48EC47EC42EC43EC40ED31C44BC8BD19C46BC7BC45BC14BC12B
9:3:17:1:1:1:4,3304.68,9,3,17,1,1,1,4,32.39,6.00,84.21,3.00,0.00001,3.00,2892645.00,S1C54SC51SC52SC8SC9SC15SC14SC12SC21SD16C35BC1BD17C31BC30BC29BC28BD23C13BC56BD27C24EC26EC25EC23EC27EC50EC2EC49EC3EC32ED31C4EC5EC34EC48EC47EC42EC43EC45EC46EC44EC7EC16EC17EC18EC19EC20EC55EC57EC10EC22EC11ED32C38EC37EC6EC33EC36EC53EC41EC39EC40E
14:3:11:1:1:2:3,4541.04,14,3,11,1,1,2,3,49.67,6.00,56.14,0.00001,1.00,5.00,2720753.00,S1C44SC10SC54SC55SC57SC20SC21SC51SC52SC56SC8SC9SC13SC14SC12SC15SC16SC17SC18SC19SC37SC38SC40SC7SC35SD15C2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED30C45EC46EC47EC5EC34EC48EC4EC42EC43ED24C28ED23C27EC26EC24EC25EC23EC30EC31EC50EC29ED10C1ED6C22WC11W
14:3:11:1:1:2:4,4566.12,14,3,11,1,1,2,4,51.90,5.00,54.39,0.00001,1.00,5.00,2935487.00,S1C11SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC16SC17SC18SC19SC45SC46SC42SC43SC53SC41SC39SC40SC44SC37SC7SD16C50EC31EC30EC29EC28EC27EC25EC23EC10EC22EC55EC57EC20EC21ED9C24ED14C1EC2EC49EC3EC32EC6EC33EC4EC5EC34EC48EC47ED14C35ED6C26ED31C38WC36W
9:3:17:1:1:1:1,3331.29,9,3,17,1,1,1,1,34.06,6.00,85.96,3.00,1.00,3.00,1701926.00,S1C15SC9SC51SC52SC56SC21SC54SC13SD34C33WD34C3EC32EC6EC36EC41EC39EC40EC45ED30C44EC46EC47EC5EC34EC48EC4EC42EC43EC2EC49EC7EC16EC17EC18EC19EC20EC55EC57EC10EC22EC11ED29C14BC12BC8BD31C38BC37BC53BD21C35BC1BD27C24EC26EC25EC23EC28EC27EC30EC31EC50EC29E
9:3:17:1:1:1:2,3249.52,9,3,17,1,1,1,2,30.57,5.00,85.96,2.00,1.00,3.00,2447663.00,S1C54SC51SC52SC56SC8SC9SC13SC21SD11C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED9C35EC34EC48EC4EC5EC47EC42EC43EC40EC45ED2C15BC16BC17BC18BC19BC20BC55BC57BC10BD1C46BC38BC37BC7BC44BC14BC12BD28C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED28C22WC11W
11:3:18:1:1:2:4,4895.74,11,3,18,1,1,2,4,40.15,6.00,91.23,3.00,1.00,5.00,2894174.00,S1C40SC44SC37SC38SC7SD13C35BD10C28EC27EC23EC30EC31EC50EC29EC3EC32EC6EC33EC36EC53EC41ED6C25ED1C1BD19C2BC49BD29C13EC14EC12EC15EC46EC47EC5EC34EC48EC4EC42EC43EC39ED29C8EC9EC51EC52EC56EC10EC22EC24EC26ED29C16WC17WC18WD29C55EC57EC20EC21EC11EC54EC19EC45E
19:1:4:1:1:1:6,873.83,19,1,4,1,1,1,6,68.31,2.00,21.05,1.00,1.00,0.00001,3503426.00,S1C2SC49SC3SC32SC6SC33SC36SC53SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC31SC30SC29SC28SC25SC50SC1SC35SC44SC37SC38SC7SC16SC8SC9SC51SC52SC56SC21SC11SC54SC13SC14SC12SC15SD25C26WC27WC24WD29C17BC18BC19BC20BC55BC57BC10BC22BC23B
19:1:4:1:1:1:7,827.85,19,1,4,1,1,1,7,69.08,1.00,19.30,1.00,0.00001,0.00001,3698133.00,S1C2SC49SC3SC32SC6SC33SC36SC53SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC31SC30SC29SC28SC27SC26SC24SC25SC50SC1SC35SC44SC37SC38SC7SC8SC9SC51SC52SC56SC21SC11SC54SC13SC14SC12SD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23B
13:6:18:1:2:1:4,3581.88,13,6,18,1,2,1,4,46.23,11.00,91.23,3.00,5.00,3.00,2861320.00,S1C1SC37SC7SC8SC9SD16C50BC29BC28BD17C53EC41EC39EC40EC45EC46EC44ED15C2EC49EC3EC32EC6EC33EC4EC5EC34EC48EC47EC42EC43EC31EC30ED10C25EC11EC54EC51EC52EC56ED23C13BC14BC12BD26C21WD4C24WC26WC27WD1C35WD32C38WC36WD35C15WC16WD29C17BC18BC19BC20BC55BC57BC10BC22BC23B
11:3:18:1:1:2:1,4631.57,11,3,18,1,1,2,1,40.86,5.00,89.47,1.00,0.00001,5.00,1950975.00,S1C13SC44SC46SC37SC38SC7SD21C2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED18C35EC34EC48EC4EC5EC47EC42EC43EC40EC45ED8C1ED8C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED28C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8ED35C15BC16BC17BC18BC19BC9BC14BC12B
13:6:18:1:2:1:5,3686.85,13,6,18,1,2,1,5,45.50,11.00,89.47,4.00,5.00,3.00,3164960.00,S1C8SC9SC14SC12SC21SC54SD11C1EC2EC49EC3EC32EC6EC33EC4EC5EC34EC48ED25C52BC51BD23C13BC56BD28C24EC26EC25EC28EC27EC30EC31EC50EC29ED26C23WD5C22WC11WD2C35WD33C15WC16WC17WD30C7BC45BC46BC47BD31C18BC19BC20BC55BC57BC10BD31C37EC53EC41EC39EC40EC44EC42EC43ED32C38WC36W
11:3:18:1:1:2:3,4708.90,11,3,18,1,1,2,3,39.59,5.00,91.23,1.00,1.00,5.00,2637638.00,S1C35SC19SC13SC14SC12SD24C2EC49EC3EC32EC6EC33EC36EC41EC40ED5C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8ED4C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED4C1EC34EC48EC4EC5EC47EC42EC43EC45EC46EC44EC7EC15EC9ED32C37BC53BC39BD32C38ED29C16WC17WC18W
11:3:18:1:1:2:2,6338.33,11,3,18,1,1,2,2,40.31,6.00,89.47,2.00,1.00,7.00,2384520.00,S1C44SC46SC37SC38SC7SC13SD17C15BC16BC17BC18BC19BC9BC14BC12BD17C34EC48EC4EC5EC47EC42EC43EC40EC45ED11C11EC54ED8C26ED8C52BC51BC56BD7C24ED4C25EC23EC28EC27EC30EC31EC50EC29EC10EC22EC55EC57EC20EC21ED4C8ED18C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED18C35W
5:4:20:1:1:1:5,4185.88,5,4,20,1,1,1,5,18.26,7.00,100.00,3.00,2.00,4.00,3351978.00,S1D13C1BC35BD13C31BC30BC29BC28BD12C47WC5WC4WD27C25EC27EC50EC2EC49EC3EC32EC6ED26C24BC26BD5C23WD4C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8ED14C34EC48EC42EC43EC44EC46EC37EC38EC7EC16EC17EC18EC19EC9EC13EC14EC12EC15ED14C33EC36EC53EC41EC39EC40EC45E
16:5:13:1:1:2:4,4760.55,16,5,13,1,1,2,4,57.88,8.00,66.67,1.00,2.00,5.00,2958002.00,S1C42SC43SC48SC9SC13SC14SC12SC15SC16SC17SC18SC19SC45SC46SC40SC44SC37SC38SC7SD15C2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED34C4BC5BC47BD18C1EC50EC31EC30EC29EC28EC27EC26EC24ED14C35WC34WD9C25ED25C10ED7C23WD5C55EC57EC20EC21EC22EC11EC54EC51EC52EC56EC8E
10:4:16:1:1:2:3,4683.13,10,4,16,1,1,2,3,36.15,7.00,78.95,0.00001,3.00,5.00,2624103.00,S1C49SC3SC32SC6SC33SC4SC42SC43SC53SC39SC40SC37SD29C7WC44WC41WD31C38WC36WD25C2ED10C35WD9C1ED6C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED28C9EC13EC14EC12EC15EC16EC17EC18EC19EC45EC46EC47EC5EC34EC48ED28C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8E
16:5:13:1:1:2:5,4760.27,16,5,13,1,1,2,5,58.42,8.00,64.91,1.00,2.00,5.00,3227002.00,S1C13SC14SC12SC15SC16SC17SC18SC19SC45SC46SC47SC5SC34SC48SC4SC42SC43SC40SC44SC7SD16C35BC50BC31BC30BD24C54EC51EC52EC56EC8EC9ED6C26ED7C24ED26C25EC23EC28EC27EC29EC10EC22EC55EC57EC20EC21EC11ED18C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED31C37WD32C38W
20:7:5:1:1:4:10,9168.23,20,7,5,1,1,4,10,77.68,12.00,22.81,0.00001,1.00,11.00,4556188.00,S1C49SC3SC32SC6SC33SC4SC5SC34SC48SC47SC42SC43SC31SC29SC53SC41SC39SC40SC45SC46SC44SC37SC7SC16SC17SC18SC19SC20SC55SC57SC10SC22SC11SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC21SD11C23ED10C24ED9C26ED8C35ED3C30ED7C25ED5C27ED4C28ED2C1ED1C2ED13C50ED31C38WC36W
16:5:13:1:1:2:6,4804.37,16,5,13,1,1,2,6,57.82,8.00,66.67,2.00,1.00,5.00,3540816.00,S1C49SC4SC42SC43SC39SC40SC44SC37SC38SC7SC16SC8SC9SC13SC14SC12SC15SC21SC54SD21C50EC31EC30EC29EC28EC27EC26EC24EC25EC23ED9C52BC51BD6C11ED5C1ED4C2ED1C35WD35C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41ED29C17BC18BC19BC20BC55BC57BC10BC22BC56B
10:4:16:1:1:2:4,4705.88,10,4,16,1,1,2,4,36.21,7.00,78.95,0.00001,3.00,5.00,3123863.00,S1C3SC32SC33SC53SC39SC40SC7SC37SC1SC34SC48SC35SD31C38WC36WD20C47WC5WC4WD25C2ED28C9EC13EC14EC12EC15EC16EC17EC18EC19EC45EC46EC42EC43EC6ED28C44WC41WD27C49ED5C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED7C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8E
16:5:13:1:1:2:7,4865.03,16,5,13,1,1,2,7,58.42,8.00,66.67,2.00,2.00,5.00,3903956.00,S1C25SC44SC46SC37SC38SC7SC16SC8SC9SC51SC52SC56SC21SC11SC54SC13SC14SC12SC15SD20C31BC30BC29BC27BD21C50ED22C28WD23C26WD4C24ED2C35EC34EC48EC4EC5EC47EC42EC43EC40EC45ED2C1ED19C2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED29C17BC18BC19BC20BC55BC57BC10BC22BC23B
14:14:20:4:2:4:3,9783.73,14,14,20,4,2,4,3,50.85,24.00,100.00,10.00,7.00,10.00,2833404.00,S1D16C50BD17C30BD21C5WC4WD15C3BD34C33WD20C34EC48EC6EC36EC53EC41EC39EC40ED20C47WD23C13BD25C26WD10C29ED9C22EC11EC54EC8EC9EC15EC14EC12EC21ED14C1ED1C2ED1C32BD18C35ED18C42EC43EC45EC46EC44EC7EC16EC17EC18EC19EC20EC55EC57EC51EC52ED12C31BD24C28ED28C25ED27C23BD26C56BD5C10BD7C27WD4C24WD19C49WD31C38BD32C37E
10:4:16:1:1:2:5,5441.23,10,4,16,1,1,2,5,35.87,7.00,80.70,1.00,1.00,6.00,3317557.00,S1C54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC21SD33C42EC43EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41EC39ED10C29EC31EC50EC2EC49EC4EC40ED10C30ED9C25ED6C24ED5C26BD28C23WC27WC28WD1C1EC35EC45EC46EC44EC37EC38EC7EC16EC17EC18EC19EC20EC55EC57EC10EC22EC11E
16:5:13:1:1:2:3,4939.15,16,5,13,1,1,2,3,56.37,9.00,64.91,3.00,1.00,5.00,2694723.00,S1C42SC43SC34SC48SC40SC45SC46SC8SC9SC15SC16SC17SC18SC19SC20SC21SC44SC37SC38SC7SD34C4BC5BC47BD21C50EC31EC30EC29EC28EC27EC26EC24EC25EC23EC10EC22EC55ED11C35ED9C52BC51BC56BD14C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED7C11WD6C57ED5C13BC14BC12BD4C54E
11:6:20:1:1:2:4,4959.28,11,6,20,1,1,2,4,38.30,10.00,100.00,2.00,3.00,5.00,3062865.00,S1D20C47WC5WC4WD21C50EC31EC30EC29EC28EC27EC26EC24EC25EC23EC10EC22EC55ED9C52BC51BD14C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED7C57EC20EC21EC54EC8EC9EC15EC16EC17EC18ED5C13BC56BD4C11WD26C35EC34EC48EC42EC43EC40EC45ED35C44EC46EC37EC7EC19EC14EC12ED32C38W
11:6:20:1:1:2:5,5049.00,11,6,20,1,1,2,5,39.29,10.00,100.00,3.00,3.00,5.00,3234034.00,S1D13C35BD10C11WD25C26EC24EC25EC27EC50EC34EC48EC4EC5EC47EC42EC43ED22C21EC13EC14EC12ED27C23BD4C22WD2C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED2C31BC30BC29BC28BD35C19EC20EC55EC57EC10EC54EC51EC52EC56EC8EC9ED29C16WC17WC18WD32C38EC37EC40EC45EC46EC44EC7EC15E
15:5:17:1:1:1:9,3468.03,15,5,17,1,1,1,9,55.05,8.00,84.21,2.00,4.00,3.00,4314452.00,S1C40SC45SC46SC1SC35SC44SC37SC38SC7SD34C33WD34C4EC5EC34EC48EC47EC42EC43EC53EC41EC39ED22C10EC54EC55EC57EC20EC21EC51EC52EC56EC8EC9ED10C24WC26WC27WD3C25EC23EC50EC2EC49EC3EC32EC6EC36ED2C31BC30BC29BC28BD29C17BC18BC19BC14BC12BC13BD26C22WC11WD27C16WC15W
11:6:20:1:1:2:6,5048.87,11,6,20,1,1,2,6,41.22,10.00,100.00,3.00,3.00,5.00,3424523.00,S1D34C40EC45EC46EC44EC7EC18EC19EC20EC55EC57EC10ED34C38BC37BD35C15WC16WC17WD19C2BC49BD13C3EC32EC6EC33EC36EC53EC41EC39ED12C50EC31EC30EC29EC28EC27EC26EC24EC25EC23ED9C1EC34EC48EC4EC5EC47EC42EC43ED2C35WD4C52BC51BC56BD26C22WC11WD32C8EC9EC13EC14EC12EC21EC54E
15:5:17:1:1:1:8,3467.68,15,5,17,1,1,1,8,54.49,8.00,84.21,2.00,4.00,3.00,4241345.00,S1C34SC48SC42SC43SC40SC45SC44SC37SC38SD21C50EC31EC30EC29EC28EC27EC26EC24EC25EC23ED12C35WD25C11WD9C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED14C46BD35C15WC16WC17WD28C10EC22EC55EC57EC20EC21EC54EC51EC52EC56EC8EC9ED26C47WC5WC4WD26C13BC14BC12BC18BC19BC7B
